Filename,ClassId
00226,12
07071,3
08782,34
11222,7
12152,8
02422,31
11874,18
02640,12
02475,38
01492,5
07234,18
12545,38
03690,24
00112,16
11944,4
02915,17
05387,10
00350,17
01208,35
03334,3
06543,38
10382,25
06700,2
04242,2
04925,31
10499,1
07277,18
10022,18
03825,14
09118,36
12307,5
01497,7
02941,16
07979,2
01714,42
04324,35
01168,2
09702,33
09152,10
09346,13
01369,2
08454,9
05755,4
07125,25
05143,13
05726,10
08868,12
09127,28
03915,4
09582,3
01768,1
08795,13
01327,26
10651,22
01268,2
04461,5
03947,1
06588,5
00504,23
08443,13
04039,5
04453,25
04680,1
00263,25
02807,13
02447,6
10540,4
10805,2
07469,12
05452,38
11509,38
10417,32
02314,4
10896,15
04133,30
02971,12
01552,5
05272,1
06945,2
03775,11
08284,1
06900,35
07384,13
10337,11
11073,13
05925,12
12397,10
09829,8
08742,1
12038,4
01429,7
09827,9
00548,12
00726,14
03810,1
01362,8
11173,20
00828,38
10619,2
06669,36
00991,23
00076,1
07943,38
01746,39
08857,13
02359,10
09222,18
07558,4
09251,8
01141,33
02733,12
06235,14
02888,4
08196,3
03269,9
05068,19
10010,11
01903,2
04572,9
12069,9
09683,4
03636,7
07901,4
06373,11
01878,7
05838,11
03800,25
12528,33
00696,5
08926,18
05942,7
11150,33
08786,13
05984,3
09984,35
11087,12
11491,9
11104,4
11275,31
06840,2
06667,4
04469,31
03485,18
03102,25
02936,18
01894,2
02810,19
01630,11
01445,31
08209,3
05815,10
12012,22
07169,2
07178,18
10733,1
02558,1
01354,2
09760,4
05644,20
07349,9
10410,17
09076,3
03207,31
06242,2
05461,3
05970,10
02831,35
06524,31
01235,34
05584,17
05667,18
08775,4
06406,17
07303,35
02939,2
06935,4
11954,14
10639,8
10799,33
02395,2
01650,35
06317,17
02355,18
08148,12
01325,26
04602,29
09306,5
11502,13
10177,25
05331,25
05977,8
11469,10
01804,11
04111,17
07699,9
00928,3
09073,26
02340,8
03086,3
03044,10
04011,30
08879,23
05878,18
08851,13
10652,1
11960,18
09482,15
04749,2
02034,14
00521,26
12483,35
10656,1
00164,18
09647,5
05491,3
02479,22
11434,13
02523,13
12072,17
01923,13
01126,12
09836,23
07454,42
07294,14
03670,35
00822,3
07975,4
06747,35
10575,40
06599,8
05499,33
12079,16
02239,35
12418,7
07075,38
07945,1
02331,38
09328,36
09834,19
03160,29
00555,4
09989,8
01261,8
02197,11
01853,0
10566,11
07118,31
01238,7
11370,5
09767,9
09260,5
05197,38
04271,3
11120,35
07966,25
01157,35
04189,1
05350,1
11992,31
08287,2
08195,13
10513,1
06431,1
03347,35
12349,37
09411,24
01990,7
03464,10
10313,9
03763,13
01664,2
11448,38
02385,10
06952,17
01711,1
09903,9
10790,13
04782,11
05479,15
07004,1
02985,4
12129,8
04442,38
00136,18
05542,5
04922,12
01294,7
08539,5
03542,11
12205,5
05721,4
11226,4
04687,6
03309,2
01950,15
12480,38
05160,34
11337,12
05960,12
08819,18
02779,4
10865,11
02706,33
12159,13
08097,34
12361,7
05106,1
04771,3
11768,20
05770,1
08404,5
03196,28
01864,13
00135,10
05208,5
00386,34
10374,38
11033,1
09083,25
00245,40
10539,14
09580,4
11488,9
07951,1
03512,18
01329,17
02282,13
02444,35
08446,11
06887,38
02557,4
03523,42
10209,1
01551,10
00303,14
11230,32
06860,13
07860,4
10604,25
11754,13
05464,23
00744,4
08570,10
11603,2
06527,38
10212,10
04556,9
11143,1
08865,36
11109,23
03787,13
07365,5
08186,38
01976,30
00953,13
07988,10
00322,5
09313,12
06426,17
01458,38
00633,8
04152,9
12097,16
06049,12
00188,10
10016,30
05189,20
09980,13
04762,20
11111,3
11184,3
05903,11
00435,6
09932,12
07425,2
04914,23
06991,25
12171,35
11584,4
12327,2
01189,12
08075,13
05271,23
08510,30
01785,25
06369,25
02738,28
02598,17
04927,10
00243,0
10687,38
11622,4
00191,29
05646,8
12429,26
09849,32
02996,18
10447,31
07420,1
02112,18
12614,0
10868,2
04287,17
09870,3
05435,11
04374,12
09071,21
03085,10
04996,12
03059,20
06494,2
10195,3
08818,30
03203,13
12453,5
10693,8
12233,12
04642,28
12559,1
07606,38
05243,3
11482,13
01490,10
09924,38
06439,9
05278,5
12579,20
09490,25
11050,11
12607,1
06948,42
09447,6
12565,2
11604,16
09117,0
12093,33
08753,15
00206,2
07517,1
10030,18
01462,42
11517,5
00943,0
08673,23
06769,10
03177,26
05559,13
00279,1
08796,13
01314,34
00595,3
00832,1
11053,2
10311,35
05292,34
08838,18
02696,11
10888,35
02100,29
03802,5
09921,38
01981,17
03610,12
08007,26
04554,9
11017,9
10537,21
11341,24
07590,25
04985,30
01900,10
02328,10
07728,9
00369,13
11723,16
02430,4
11815,10
01482,1
00496,30
03658,10
07824,24
08470,1
03283,12
02494,1
11373,5
03745,30
02294,33
08235,31
07754,2
00217,5
06253,5
06320,2
01945,8
00978,39
07991,11
09139,3
12435,40
07258,42
01340,13
01296,29
07817,38
11323,10
09743,18
07948,35
01779,35
08600,5
10260,15
07662,31
09933,3
04219,17
01636,10
05098,1
12136,2
10231,5
07836,35
03917,31
11739,7
01062,13
05900,16
05998,12
07653,33
07582,19
10754,2
02438,14
00266,5
10711,4
03444,8
08667,17
09625,18
08893,10
07044,11
03041,13
00392,28
06632,24
01418,4
12440,18
05186,7
06915,10
01279,0
00036,3
05618,7
02263,23
09167,31
07730,5
03645,1
09134,13
02675,15
12225,9
05048,35
00591,13
05099,7
04698,26
00985,10
05717,2
03503,10
01619,2
02756,4
02275,12
02453,25
02887,4
09893,10
12253,24
03231,23
04418,33
06128,28
12226,20
07190,11
09681,4
08864,11
01299,7
01596,15
06284,10
07508,18
07358,2
07321,38
01722,13
02744,5
09036,28
11283,9
01389,18
03891,14
12323,4
07586,28
00492,7
05338,31
00965,5
07895,35
09154,12
03527,9
03490,11
02428,10
03668,14
05860,10
12504,25
00702,39
07158,17
09837,17
02710,25
05976,2
11940,29
11393,19
08758,38
07281,34
04048,27
06750,4
09439,4
10211,10
01006,38
08047,24
05144,38
10536,0
05574,18
12003,5
00963,14
05259,38
07267,40
03637,7
03806,27
03007,33
02110,2
06150,3
12174,1
10041,9
02167,16
00739,1
04057,28
09890,13
03250,18
05181,38
12235,11
11116,2
01376,8
07088,11
04175,17
04480,2
09283,12
03081,13
01916,29
03689,4
04042,17
00105,4
08617,35
04725,26
00035,17
06824,4
11707,14
06817,5
06758,29
01474,13
10779,21
12408,6
11660,25
06997,11
05648,5
04822,13
00923,1
12591,5
03230,31
09177,26
04097,38
01808,9
05723,12
02050,39
05395,7
09315,2
11146,32
08305,35
11977,25
05017,17
07054,18
02235,9
11167,36
11769,12
01403,2
03410,28
05657,2
09606,12
00677,18
10626,9
11505,2
06240,33
10060,35
05867,13
06907,5
05799,5
10125,13
02607,33
08496,13
05801,33
00528,18
00902,38
05346,33
07685,38
05589,10
08432,38
06111,41
10621,14
03545,13
11139,17
04961,25
04114,26
03474,0
08711,41
06264,21
01120,31
09545,5
08178,35
12566,39
08215,38
09266,2
11895,23
11403,18
01610,16
02991,7
00013,7
05407,14
00552,9
04686,22
03150,22
06800,37
12622,12
08858,6
04918,25
00878,3
05412,13
08645,9
11008,17
00500,22
06019,4
08250,35
08739,35
11066,3
05692,12
06537,38
08915,7
11486,11
11309,7
09185,11
10753,1
01686,7
08259,18
09649,3
11138,7
05684,25
12588,10
08549,20
07252,22
04753,26
08596,10
12111,12
06696,37
12299,26
05514,38
02590,13
07689,12
06131,1
03392,4
06573,13
11076,2
03916,2
07130,16
10555,3
11145,8
08553,38
12127,32
07687,1
11374,10
06899,32
06759,1
08606,8
02685,38
12497,38
11628,35
01360,26
08398,19
08916,9
10610,33
11900,8
12117,31
00619,38
07937,5
05565,16
06655,9
09878,17
04871,12
06086,5
05794,34
01962,17
09622,38
08542,10
01566,25
07529,14
09077,10
09373,38
04277,10
09231,36
01958,40
07305,42
00734,15
00596,4
10385,11
05539,1
02120,2
09873,31
06990,2
01508,38
07474,16
08681,13
08272,38
12595,25
07618,31
04118,14
02049,13
07122,9
09856,25
07674,17
11503,38
00178,13
04317,11
12599,10
07524,25
04066,38
06891,12
12388,38
09227,17
02026,1
05462,4
05980,10
11920,13
07497,18
09942,9
03171,8
09293,13
09957,5
11449,11
03611,4
04292,29
00922,4
03890,13
02204,33
02187,16
03037,1
02240,1
08479,4
12384,1
02105,6
02450,11
02206,14
00616,25
09943,2
10840,11
00384,35
02221,12
05131,17
12605,25
08669,12
09387,13
03210,8
09224,35
05265,1
09815,15
06581,13
07456,4
01800,13
01343,12
10484,39
09676,13
03576,8
00685,35
10506,39
03252,13
10839,1
08222,3
10875,36
08942,38
00947,1
10455,2
04566,25
09013,1
00246,5
03423,2
11621,1
03482,17
09287,38
02208,1
06359,4
11899,12
02836,1
11260,9
05469,8
04170,4
05629,19
08615,23
10948,11
00425,13
08953,34
07804,13
04137,1
06932,28
10236,2
06481,13
08805,15
08071,13
03838,2
11209,5
03995,13
00914,18
02413,8
01363,11
05826,14
04596,10
02248,38
04564,1
12049,2
02844,8
03473,42
00041,30
03961,15
08619,16
06478,35
11028,40
05410,4
12206,2
05818,4
00048,25
09201,32
00546,1
02205,12
12396,10
07722,4
01669,38
01246,28
03031,1
08695,5
08584,11
00387,12
00388,17
09705,7
11140,12
08911,12
09793,19
05133,5
05797,24
07602,28
03830,1
05470,22
00408,5
10507,21
10620,3
09546,18
05807,25
02632,1
09065,12
02339,16
09163,18
05430,31
12270,26
03110,2
09751,34
01320,38
01996,35
01550,13
03818,10
10258,38
11950,22
00079,25
05348,4
12193,35
10918,10
08358,31
07881,10
00678,29
03371,12
09498,15
07542,17
07257,2
00307,1
02069,18
09357,12
04529,28
08691,5
02798,38
07565,16
08973,11
11035,38
09823,13
03796,5
00571,8
00632,25
11887,3
11511,31
06266,18
04121,7
09845,8
05063,36
12045,9
09608,31
11857,40
03629,1
10643,17
07311,38
11189,2
09120,10
11135,9
00604,3
10971,36
01948,17
04785,38
11576,5
12080,1
10866,18
03104,3
04095,1
04597,3
06477,31
08107,13
01657,26
02667,3
08846,23
08716,9
08026,13
04108,25
12185,13
07197,38
03345,2
08313,5
04520,9
11446,6
10576,2
10864,3
05419,12
08935,1
11671,4
01451,11
09704,13
06187,5
04737,14
10100,27
05339,9
08814,4
05756,9
12175,18
12161,26
04268,31
02434,5
08965,14
05138,38
04426,5
11182,11
10582,39
02638,28
02070,11
04376,5
09296,25
01333,9
01322,15
00509,3
07127,1
10816,5
03205,13
03866,10
07472,13
02917,7
11875,2
10848,38
09458,23
05123,38
05599,15
10092,9
05569,8
11824,17
02952,33
03957,6
11246,18
09519,1
09460,10
04478,1
10275,1
08366,38
06170,10
02445,4
04915,8
10771,1
10701,9
11610,7
09018,38
03655,3
08346,17
03510,4
06447,17
12141,5
00418,9
02102,8
06884,31
09289,28
07367,22
05325,31
08482,11
06942,5
03568,13
11376,25
01199,14
10250,41
09060,15
10020,1
12172,25
10169,18
07869,2
08308,12
07650,16
04149,3
01782,8
04857,38
00594,11
05291,25
07828,35
05719,7
10924,17
08588,31
10137,18
12298,12
01628,19
07455,18
12450,7
06183,38
08650,12
00624,8
10699,25
07712,0
03803,13
03438,7
06294,11
08292,26
03694,2
11093,14
03885,31
10450,31
05752,6
01734,2
05904,4
04801,1
01651,17
00464,2
00717,36
12369,24
10960,13
09358,13
01348,7
10286,9
02628,34
10978,38
10609,38
04501,25
01464,31
08504,9
04119,4
02288,30
02654,13
12604,35
00598,2
02236,6
03976,38
11307,38
04657,1
09816,1
05130,18
02866,12
00356,35
05896,1
03786,25
05141,12
01121,41
07263,5
09332,2
03258,36
06350,10
10413,6
11591,10
02272,4
07734,2
05808,11
10344,33
06435,5
05388,14
07511,23
00081,33
00846,1
04224,18
07523,10
07777,8
03740,11
04001,34
10911,1
09918,32
00692,4
12313,14
01775,12
03071,1
02520,3
10677,1
06251,17
07269,8
04174,13
10964,31
08502,15
09046,31
02541,12
08574,27
07767,18
01212,39
03687,10
03070,12
05504,11
05688,35
07635,2
02921,11
04216,31
04366,15
05763,4
11863,11
08197,10
03988,16
06054,11
04905,10
04974,13
01713,30
07641,9
09841,28
00823,4
11682,7
06248,3
03926,20
07608,26
02047,7
04314,20
11548,26
08087,9
08012,25
07215,14
05768,33
12518,31
02555,18
05172,23
06486,9
11972,2
03263,3
04568,10
03087,4
07893,12
07145,3
07972,3
11800,5
10871,1
04545,16
11233,28
10895,4
07669,2
11431,24
05843,1
05120,10
04156,25
12273,8
01569,5
12082,20
06007,29
03078,2
02509,5
04263,12
07104,38
05735,11
07702,12
05313,30
11353,16
06670,4
02093,11
00865,33
10373,25
03383,11
06453,1
10167,35
01522,17
04853,12
07184,4
08291,13
05444,28
09514,26
09653,35
10905,17
10538,15
00737,38
08581,31
04670,4
07226,38
08109,35
10438,10
03724,38
00515,33
09833,17
07904,26
07043,13
03416,23
02765,31
04624,8
05986,17
10522,16
10012,1
03047,5
07372,31
07091,31
10271,13
10725,2
10165,33
05851,30
04997,4
06015,5
00709,16
00842,13
05862,12
11336,31
04370,5
00444,25
06597,4
05777,10
01097,9
00833,18
05870,28
00396,4
01527,2
03224,30
09868,42
05708,35
03808,10
11356,38
08394,18
10730,5
01422,30
04705,2
08150,35
02209,23
08239,8
08816,35
02153,7
05359,40
09034,1
08375,20
10406,0
05003,1
10884,13
11129,15
06677,25
01295,17
02279,7
02682,30
06178,4
00741,1
11013,12
10688,5
09614,1
01935,17
10910,41
04388,4
11714,34
05294,11
07318,3
01316,5
06340,9
09074,33
01801,22
02789,21
06799,31
02306,4
01895,17
08080,2
07164,18
11250,7
04182,31
09864,33
12378,10
05582,11
06250,1
00961,15
06992,26
06531,4
06083,38
03876,11
04025,38
11320,12
05658,37
11427,5
06473,15
00886,33
01486,2
03056,19
04122,20
06144,12
07222,3
05260,1
07539,12
09594,4
04508,12
06792,31
03911,3
05203,13
12481,5
07787,9
10461,29
05109,25
09216,24
05844,18
11322,12
10454,5
05910,2
03846,15
00553,13
08278,3
05665,13
07528,31
00898,33
11557,5
05528,37
01922,5
07873,34
10628,8
06842,12
07675,7
11819,5
02296,13
10863,11
05385,7
00038,16
07074,13
05078,12
02290,1
02671,9
01582,30
07487,35
11772,1
10429,2
03443,12
12251,9
08181,38
10276,21
01571,1
02300,6
10723,10
03725,11
04390,9
06450,7
02024,1
07633,11
06229,12
01700,6
12431,3
08933,21
08084,35
06774,25
00423,9
05631,3
04367,30
09791,20
12455,16
10172,1
06746,12
01743,2
09087,18
12612,39
02223,18
01213,12
11088,8
05564,8
03698,12
03909,33
04007,4
06052,12
11101,11
02425,25
06050,18
01344,38
01943,10
02214,4
04222,13
05256,4
07789,17
00570,3
01196,14
03851,28
02609,33
07725,18
05269,1
00304,4
08690,8
07422,35
08762,9
08486,6
06925,5
00899,42
09669,25
06707,1
06044,10
08298,1
01061,12
01276,18
01771,3
06725,12
02364,12
00551,5
03235,27
09352,3
11515,35
05438,38
00524,11
00498,31
00006,18
02356,1
09699,11
10777,13
09342,17
06163,2
05152,18
03353,37
00318,17
02821,8
10810,35
03571,11
02881,5
06680,10
08296,11
06068,36
06157,6
09731,38
09682,1
05931,17
05932,7
12359,13
06754,12
05311,14
00142,6
03476,16
03732,3
02772,4
06124,3
00583,1
08616,28
00286,33
01386,4
02283,9
02009,35
01449,12
05914,1
03247,1
09292,10
05446,9
05362,3
09440,5
06213,4
04930,35
01286,11
05677,9
10678,13
06763,7
07272,10
02508,9
07525,20
01701,5
09974,11
11501,2
12310,38
08688,25
01234,3
11238,9
09593,42
05614,25
09246,30
09931,8
08505,37
00347,7
09191,12
09735,38
00157,9
07392,15
02443,17
07445,25
01394,2
09692,30
07628,33
04344,2
09436,9
06265,38
09591,6
00282,31
08990,38
01491,2
06142,38
00746,4
04375,15
07000,9
12360,2
05520,34
00264,1
01680,13
03280,35
01186,22
00664,13
10490,8
00453,40
12509,12
08730,42
11990,11
02751,11
08952,33
02348,4
06575,2
09758,3
01391,38
03117,36
03138,7
05451,15
07327,8
05022,42
01311,8
12176,14
10044,9
01817,18
07704,10
12438,5
03401,9
02028,4
01512,18
05709,9
03315,10
04475,2
00274,25
06031,25
07295,36
03217,24
00447,38
08907,7
05155,13
03475,1
08376,26
08175,18
01620,7
06082,3
07032,4
03739,18
00066,26
05310,13
00634,4
00185,25
03529,18
10379,10
04655,4
03284,12
02435,11
09452,25
06484,1
07437,2
05736,23
09121,4
02021,25
07936,2
00029,11
10314,33
05919,9
03894,25
05055,38
11360,12
09674,17
08609,13
06510,11
11630,8
12134,8
02914,9
06560,33
03281,0
09883,3
04646,2
01285,13
09678,14
07113,23
10339,8
01229,10
03971,34
00510,8
08368,28
09363,1
06490,22
04875,14
07819,28
10559,31
06958,39
03116,17
08912,38
02820,12
08648,28
04942,10
03774,31
07958,7
06077,33
00766,1
11717,26
08061,10
05365,34
11402,4
05216,9
06815,1
04570,0
12363,8
07036,12
10101,14
03807,10
10951,13
00465,38
08978,8
09070,12
08083,38
02622,35
04888,1
09587,4
08625,34
08214,9
10727,10
08528,5
00032,34
06855,1
01477,35
07300,2
05718,33
07280,4
06636,18
02336,5
12200,18
09806,5
03080,9
07567,13
09718,13
11220,14
12404,2
04151,12
04538,5
01476,2
08843,11
00885,24
03723,2
10935,4
05716,25
00368,19
09355,35
01424,12
01695,26
04678,6
05616,9
10787,28
11476,5
10613,34
08161,4
00809,0
01231,5
07144,7
06557,8
11533,4
10528,20
06268,35
01796,14
04070,30
04160,11
02945,15
05486,10
06548,12
02058,12
01679,13
09033,12
08891,4
02830,12
11586,16
03680,2
11994,9
00814,17
01877,2
12293,19
05949,36
11119,23
11983,2
12306,9
05128,16
05530,9
00167,14
07370,38
02729,12
00625,13
00483,6
09926,22
01736,4
01289,34
04964,14
04075,1
08224,4
01459,13
06731,26
11897,9
10632,17
06496,23
05573,7
04575,8
05621,12
04525,30
11906,14
03714,19
07483,1
06072,11
10813,4
06525,3
09538,1
06392,33
07957,13
10109,25
09488,35
11918,20
04859,14
07001,8
00526,3
08575,2
11806,8
07750,3
00010,12
10416,32
00680,13
09976,13
01068,4
11400,34
00230,25
08489,12
03112,23
04479,21
02869,1
07293,32
05965,1
02072,30
01573,5
02281,5
06522,14
09677,1
04265,15
05741,8
06648,38
07246,30
08957,31
00021,33
09621,26
00104,33
07679,8
10355,12
12055,1
02179,12
00587,30
06262,4
07015,38
01540,10
02591,14
07336,9
06458,30
10095,3
11816,10
12294,22
04769,12
09359,25
02305,1
11681,12
11471,4
01693,17
03870,15
11881,4
00894,35
09651,5
09520,17
11253,4
02760,30
05982,9
02595,5
04601,5
00224,14
10742,26
10207,7
02661,15
07081,20
02859,34
11179,12
08014,4
04535,27
12403,28
12477,5
01093,18
06040,4
01298,28
00470,8
12057,41
10503,2
08232,1
03346,3
10614,17
07680,25
02019,17
03908,7
07797,18
04635,20
05287,13
11287,9
11508,9
08541,18
04337,1
11658,42
05884,11
00193,38
08527,25
01144,12
09288,22
10752,4
00699,2
07242,1
04123,34
06590,11
01802,24
06137,2
09785,10
03730,25
03119,38
11842,42
10038,14
11866,33
08934,2
02146,13
10387,5
00820,4
08599,24
04765,28
12244,2
04064,17
04249,5
07496,13
03172,25
06878,26
01949,10
01345,8
01280,2
05453,8
03615,4
00547,1
01293,2
02319,7
05705,41
01165,6
10062,26
05223,26
10547,26
10707,1
07202,2
00730,25
04547,7
08763,38
00283,26
04311,38
10897,3
05174,4
09066,26
01441,25
08536,1
08428,24
03970,8
00773,28
08337,39
10280,8
07053,42
05987,13
07100,11
05376,12
09522,1
05671,2
04166,15
11428,2
00003,33
00769,9
01105,5
04600,12
05229,35
06487,30
10923,2
12071,26
05510,25
00362,13
10633,28
04213,13
11406,12
08149,2
04247,12
02923,10
05062,38
05033,18
07351,35
00349,28
11926,35
05522,38
11335,4
10705,4
06508,11
01789,7
04343,14
08257,12
09613,12
12422,11
06978,12
04115,31
04513,1
00576,3
04505,2
06883,5
04084,12
09666,35
03420,0
00495,5
09716,38
11666,25
01413,34
01646,34
01536,38
10827,13
11748,12
10099,38
04032,21
02138,36
06943,11
05594,8
10710,29
05336,40
06764,10
07356,38
00516,3
09146,12
08190,5
08444,34
01222,29
02614,16
01825,4
10283,42
11779,3
04492,38
11098,1
00097,38
01466,8
11067,38
06614,5
11930,4
06175,2
09781,18
08198,3
12552,5
05126,12
11165,2
08676,5
06870,17
05563,10
01011,10
07516,36
09503,38
09739,3
12036,5
10880,4
02790,31
02032,38
06297,5
02244,1
06166,36
12106,4
01730,2
03569,13
03998,4
05299,36
11774,4
05898,10
11581,13
04607,35
01227,13
05192,2
04806,9
03972,17
09564,2
10825,30
02134,13
09769,28
04826,2
04802,7
06336,34
09409,25
01909,8
11433,13
01737,15
09747,36
02934,13
01941,15
03331,1
10741,36
00123,8
06214,4
08776,9
05812,13
09088,10
01334,1
07229,18
00959,20
03002,1
04962,5
01335,2
04096,8
11012,30
03834,5
05375,5
04618,31
07442,22
08018,12
07611,28
08154,12
05282,7
09476,17
00315,42
08416,12
05610,31
00977,10
07696,12
03946,11
04171,10
09101,10
09203,1
00895,5
09960,4
12110,7
01563,38
02417,13
01533,14
07593,26
09680,38
12428,9
10768,13
02242,22
11825,18
08220,1
02301,1
02826,2
06654,2
08445,7
10769,10
09533,12
10460,10
10134,35
09954,38
10266,38
01514,30
00397,38
07983,38
01412,18
09727,11
08326,25
08540,8
04778,38
02194,5
00122,1
00381,13
11478,4
04309,7
03770,18
09343,1
11450,19
07429,1
12556,16
06624,2
06237,33
03940,11
00593,17
11700,10
10333,4
02829,35
01576,38
07758,2
02796,7
05483,7
00888,12
05992,40
11217,36
04285,2
08311,1
05859,5
04421,31
12188,25
08713,12
11860,35
03511,38
04736,7
06491,34
00204,17
03814,13
04980,40
06834,12
00711,36
12035,17
12527,15
10611,38
03000,11
02382,2
11648,15
07187,28
06745,18
06100,9
08555,38
07481,33
02307,1
06564,14
07729,3
07253,4
11474,1
00558,13
09525,35
04304,38
11934,9
07182,38
04463,8
01702,32
06972,6
05969,13
11175,12
00129,6
12154,7
09109,4
07805,12
00690,5
03376,3
05947,1
07970,9
07092,11
08826,30
04928,2
00072,30
00869,16
02581,14
07198,13
09804,25
01393,5
03153,1
00848,12
00801,25
11577,5
10336,5
00541,6
06877,2
01310,5
12103,1
00254,34
08727,41
10766,2
08821,42
03944,7
02943,18
05598,5
03237,1
07024,10
09202,12
06480,22
04773,13
10829,4
02951,8
08811,8
12478,19
05485,5
09979,3
03585,10
11698,31
08288,38
09807,4
09724,5
11237,17
04971,15
12308,2
02380,26
08055,18
10116,38
04727,18
09253,18
01437,38
01175,39
00519,4
09982,4
11206,10
04172,12
03587,11
02389,10
01228,11
08635,17
11799,13
00320,8
08901,10
07942,15
10287,10
00140,41
08832,41
11540,12
02692,38
01763,9
08565,4
12107,24
10415,4
02030,10
10072,9
00986,5
02527,1
10181,4
09421,23
04910,13
10645,18
05026,18
09199,13
08967,2
11415,18
09089,29
03455,5
10577,31
12593,3
05251,25
12255,18
10232,2
10931,12
03027,8
03043,30
11027,3
04972,7
07587,5
06192,21
06004,30
12227,18
02498,38
03016,2
06755,10
02730,4
03026,4
02330,28
05731,3
04864,1
08374,9
07806,38
12355,13
10185,3
08085,7
12551,22
12195,23
01696,17
05772,36
08004,7
07049,24
10065,18
08977,3
04878,33
03099,5
03589,3
03425,15
11057,22
07156,12
03418,36
02705,1
07129,37
01597,26
12318,4
03618,10
07319,3
03598,20
01308,23
04220,13
10933,11
08682,31
08778,1
03695,41
00169,17
06245,9
03311,15
08088,2
00946,13
00473,1
12615,10
11025,17
10160,17
05544,9
12076,37
12039,39
06006,3
10635,28
11308,32
05032,38
02879,7
00042,18
04300,23
01241,22
00223,1
00628,2
07019,8
10979,4
11885,9
08413,28
05771,37
04983,4
05458,12
07048,31
04534,8
11457,12
04214,17
05473,2
01708,8
02570,26
03245,9
05497,31
01971,9
01818,13
04649,12
07976,9
00675,0
00858,3
06657,33
08929,2
06623,22
05845,3
10144,25
04250,25
00911,13
09721,7
09388,11
01230,5
11807,4
03412,14
07927,35
09526,5
02749,13
04262,7
10776,35
10728,38
02309,3
05073,38
04038,24
07781,17
10152,15
04858,7
07636,38
05622,8
01131,8
08111,12
09790,37
12246,5
01496,38
08060,18
04363,3
02621,25
04581,15
06321,42
10500,13
01560,42
07933,10
06729,37
02061,9
07291,5
04155,12
11426,10
05001,14
03938,32
10408,5
03004,11
05967,19
11859,9
01400,33
02592,3
07147,8
08607,14
07751,10
02624,13
03156,3
05513,4
11372,26
05782,12
09028,1
04797,17
08955,5
03251,13
03990,12
03395,13
09698,10
09667,4
09818,25
00725,13
06922,17
10953,2
10396,23
01917,16
07153,2
01287,10
06530,22
01315,35
06904,12
00131,3
08263,1
08544,39
02184,40
11371,12
12054,33
09254,18
02748,18
09840,10
08240,23
04226,7
11995,16
04711,3
04577,13
07265,12
09302,34
09874,11
08023,9
09026,11
11843,1
04507,17
12209,38
05634,13
04836,5
00474,35
06660,12
07462,15
01388,12
11458,38
04435,5
06282,7
01385,4
06407,8
01531,1
02634,35
10797,35
10436,1
01481,13
05686,5
12454,32
04712,5
11892,14
07021,4
04542,12
07720,27
10648,34
06334,26
10409,1
09276,13
08072,13
08749,27
11504,29
04483,33
03169,4
02997,12
03212,2
05324,8
03462,35
08500,38
03788,10
03192,3
06308,2
11958,28
03886,5
12202,38
06452,13
04792,4
03218,38
02216,11
07790,38
05964,1
09950,8
09929,1
08621,5
10105,7
03163,38
00641,8
08335,38
03593,9
12290,31
07461,30
02799,8
11585,1
10794,35
11197,12
02512,5
07956,13
11513,1
08219,22
02160,0
08355,18
11368,5
10834,29
07475,10
04969,13
02949,17
09475,9
06765,10
10149,17
10249,2
01666,16
05002,18
05642,11
12199,2
05116,15
09159,32
04369,35
11377,36
07822,5
00684,35
10546,18
07913,12
03857,5
05744,3
12116,2
06367,4
02343,1
09335,30
06616,42
05425,9
11734,35
04786,23
07055,10
04723,4
08128,7
09259,35
08265,11
06471,23
11560,13
06351,13
12043,1
04116,5
11340,5
11549,11
06071,15
07324,12
04379,4
03648,12
11234,1
00718,1
04099,13
07450,9
02158,3
07126,17
04882,13
11030,7
05773,5
04611,33
10306,2
00601,11
06283,4
04202,13
05588,10
09620,10
01837,4
12343,2
07326,8
02108,36
05088,13
06390,1
03901,25
07152,12
08922,17
02029,25
05950,29
11635,10
02987,6
08401,4
01041,9
01408,12
02743,9
05739,4
02967,2
02511,20
06713,4
07369,13
00646,12
09499,4
03164,12
08798,29
03871,33
01778,35
01221,17
09652,8
07035,18
09607,17
11480,38
11896,13
01842,2
03008,21
05798,13
03115,12
00517,1
03564,18
10831,3
02308,34
08487,6
00327,38
01758,36
08706,5
02606,28
00651,17
06119,36
03823,17
08773,27
06120,2
04510,31
11975,38
02808,38
08840,13
04223,2
00708,18
02642,25
07307,35
04168,38
01182,31
01961,20
11884,2
12606,38
04364,11
04726,0
08144,12
12236,31
05330,2
04101,12
04110,14
00592,16
07151,7
02394,5
01761,37
10694,12
11993,11
09631,38
03704,35
00004,11
01377,3
10002,20
01788,1
01979,3
12084,35
06516,40
10602,17
05781,18
02097,12
11061,1
05683,38
02101,31
01876,38
09617,38
02805,41
08629,13
09432,2
10253,10
05885,13
10013,6
10663,2
03415,1
08855,4
01269,14
01978,10
01372,2
10428,9
05552,13
09632,10
07877,37
08019,40
12444,12
01058,15
10982,2
01772,39
02006,17
11279,12
09082,2
10446,4
09356,16
04546,2
09156,13
04289,25
03088,38
00659,10
07299,7
03396,13
00469,7
10477,26
08475,14
03274,40
05360,4
01703,25
11575,18
11792,8
12064,35
00756,2
07038,7
02504,35
02487,40
06998,8
11270,8
07133,25
10792,9
